timestamp_iso,endpoint,method,status,duration_ms
2025-10-29T03:44:14+00:00,/api/health,GET,200,147.448
2025-10-29T03:44:14+00:00,/api/health,GET,200,127.701
2025-10-29T03:44:14+00:00,/api/health,GET,200,117.349
2025-10-29T03:44:14+00:00,/api/health,GET,200,138.716
2025-10-29T03:44:14+00:00,/api/health,GET,200,106.303
2025-10-29T03:44:14+00:00,/api/health,GET,200,120.949
2025-10-29T03:44:14+00:00,/api/health,GET,200,118.861
2025-10-29T03:44:14+00:00,/api/health,GET,200,86.735
2025-10-29T03:44:14+00:00,/api/health,GET,200,93.440
2025-10-29T03:44:14+00:00,/api/health,GET,200,102.742
2025-10-29T03:44:14+00:00,/api/health,GET,200,88.213
2025-10-29T03:44:14+00:00,/api/health,GET,200,117.551
2025-10-29T03:44:14+00:00,/api/health,GET,200,99.310
2025-10-29T03:44:14+00:00,/api/health,GET,200,86.682
2025-10-29T03:44:14+00:00,/api/health,GET,200,89.284
2025-10-29T03:44:14+00:00,/api/health,GET,200,81.393
2025-10-29T03:44:14+00:00,/api/health,GET,200,79.996
2025-10-29T03:44:14+00:00,/api/health,GET,200,117.950
2025-10-29T03:44:14+00:00,/api/health,GET,200,80.103
2025-10-29T03:44:14+00:00,/api/health,GET,200,94.640
2025-10-29T03:44:14+00:00,/api/health,GET,200,88.301
2025-10-29T03:44:14+00:00,/api/health,GET,200,86.173
2025-10-29T03:44:14+00:00,/api/health,GET,200,112.535
2025-10-29T03:44:14+00:00,/api/health,GET,200,89.149
2025-10-29T03:44:14+00:00,/api/health,GET,200,101.635
2025-10-29T03:44:14+00:00,/api/health,GET,200,84.981
2025-10-29T03:44:14+00:00,/api/health,GET,200,89.872
2025-10-29T03:44:14+00:00,/api/health,GET,200,80.662
2025-10-29T03:44:14+00:00,/api/health,GET,200,83.971
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,13
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,14
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,26
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,12
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,12
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,16
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,13
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,24
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,27
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,13
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,14
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,10
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,12
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,11
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,12
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,15
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,13
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,17
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,11
2025-10-29T03:44:14+00:00,/api/webhooks/n8n/pedido,POST,400,18
